Date,Time_Unit,District,Total_Confirmed,Difference_Yesterday,Total_Hospitalized,Total_Death,Total_Recovered,Current_Infected,Inzidenz_Total,Inzidenz_RLP,Inzidenz_US_Army,Inzidenz_Under_Age_20,Inzidenz_Between_Age_20_59,Inzidenz_Above_Age_59,Inzidenz_Hospitalized_US_Army,Infected_For_Last_7_Days_Previous_Week,Hospitalized_diff,Death_diff,temperature,wind_speed,relative_humidity
22-11-2021,114,KS Ludwigshafen,14660,94,422,346,12975,1339,576,333.8,333.8,555.1,322,176.9,,,0,0,5.296,11.488,83.08
22-11-2021,114,KS Landau i.d.Pf.,2763,50,235,46,2227,490,245,524.8,524.8,829,483.1,414.1,,,2,0,5.276,29.996,80.88
22-11-2021,114,KS Pirmasens,1863,9,211,63,1649,151,64,159.3,159.3,230.7,167.8,110.5,,,1,2,4.156,19.616,83.24
22-11-2021,114,KS Speyer,4084,40,140,96,3568,420,180,354.7,354.7,570.3,359.1,220.2,,,0,1,5.872,11.488,79.72
22-11-2021,114,KS Trier,3894,28,182,38,3522,334,124,112,112,163.6,115.7,67.5,,,0,0,4.068,18.172,83.72
22-11-2021,114,KS Worms,6108,59,344,103,5377,628,296,354.7,354.7,480.6,393.5,193.4,,,1,0,5.268,11.488,82.56
22-11-2021,114,KS Koblenz,5965,43,210,166,5353,446,180,158.7,158.7,179.5,200.1,65.7,,,0,1,5.004,8.7,81
23-11-2021,115,Westerwaldkreis,10036,62,759,176,9058,802,426,210,210,420.3,202.2,87.9,,,4,1,1.952,9.184,85.12
23-11-2021,115,Trier-Saarburg,6236,73,319,104,5385,747,286,190,189.8,325.8,189.5,101.5,,,2,0,2.704,14.12,82.64
23-11-2021,115,KS Worms,6189,81,347,103,5394,692,317,379.8,379.8,517.5,402.6,240.7,,,3,0,1.564,7.308,84.16
23-11-2021,115,KS Trier,3928,34,182,38,3535,355,140,126.5,126.4,196.3,117.2,101.3,,,0,0,2.704,14.12,82.64
23-11-2021,115,KS Speyer,4159,75,140,96,3579,484,208,409.9,409.9,745.8,393.4,239.6,,,0,0,1.308,7.308,78.92
23-11-2021,115,KS Pirmasens,1897,34,211,63,1658,176,80,199.1,199.1,245.2,239,117.9,,,0,0,2.012,17.328,75.88
23-11-2021,115,KS Landau i.d.Pf.,2793,30,235,46,2257,490,234,501.2,501.2,754.8,471.7,397.9,,,0,0,2.78,21.568,73.96
23-11-2021,115,KS Mainz,13634,91,616,225,12384,1025,414,190.7,190.5,294.9,195.6,103,,,1,1,2.904,4.968,84.48
23-11-2021,115,KS Ludwigshafen,14750,90,422,348,13006,1396,512,296.7,296.7,450.8,307.1,146.6,,,0,2,1.364,7.308,82.16
23-11-2021,115,KS Koblenz,6043,78,210,166,5366,511,213,187.9,187.9,227,228.9,84.4,,,0,0,1.168,3.032,93.64
23-11-2021,115,KS Neustadt a.d.W.,2857,54,168,45,2365,447,219,410.8,410.8,659.2,403.3,286.3,,,2,1,0.848,21.568,79.12
23-11-2021,115,KS Frankenthal,3335,22,79,58,2844,433,161,330.3,330.3,624.7,333.8,137,,,0,0,1.564,7.308,84.16
23-11-2021,115,KS Kaiserslautern,5170,54,375,123,4580,467,218,218.7,205.1,352.9,191.2,191.1,,,2,0,1.008,21.568,83.16
23-11-2021,115,Rhein-Pfalz-Kreis,9869,147,291,237,8100,1532,577,372.8,372.8,549.7,401.6,217,,,0,0,2.252,7.308,77.2
23-11-2021,115,Vulkaneifel,2750,22,212,63,2430,257,136,224.8,224.8,340.1,253.6,123.6,,,1,0,0.78,4.988,87.2
23-11-2021,115,Germersheim,9030,-2,471,132,7434,1464,615,476.7,476.7,612.4,507.2,327.6,,,0,0,0.848,21.568,78.92
23-11-2021,115,Ahrweiler,6690,28,244,68,6028,594,295,226.1,226.1,338.2,223.5,170.4,,,1,0,2.216,4.988,87.2
23-11-2021,115,Mainz-Bingen,10206,136,523,234,9004,968,452,213.7,213.6,348.8,224.5,104.3,,,3,1,3.288,4.048,84.48
23-11-2021,115,Mayen-Koblenz,10046,145,379,192,8714,1140,435,202.5,202.5,277.4,224.6,119,,,0,0,1.168,3.032,93.64
23-11-2021,115,Rhein-Lahn-Kreis,5418,61,412,103,4858,457,229,186.8,186.8,300.2,207,90.3,,,3,0,3.288,4.848,93.64
23-11-2021,115,Kusel,2960,23,233,74,2550,336,164,233.9,221.7,228,262,196,,,1,2,2.612,17.244,83.16
23-11-2021,115,Neuwied,11148,65,392,203,10060,885,433,236.4,236.4,359.2,260.3,119,,,2,1,1.38,3.032,95.6
23-11-2021,115,Kaiserslautern,5651,56,292,87,4943,621,249,234.2,200.4,414.7,223.3,133.3,,,3,0,1.008,21.568,83.16
23-11-2021,115,Donnersbergkreis,3496,18,231,77,3056,363,139,184,182.3,220.4,225.3,94.4,,,0,0,1.512,21.568,79.68
23-11-2021,115,Cochem-Zell,2853,42,175,70,2386,397,153,248.5,248.3,381.5,323.1,68.5,,,1,0,0.78,4.988,88.28
23-11-2021,115,Birkenfeld,4944,47,390,100,4360,484,223,275.9,267,539.1,266.9,146.3,,,1,0,1.196,4.756,81.08
23-11-2021,115,Bernkastel-Wittlich,4515,38,356,68,4029,418,214,189.9,187.2,352.2,200,79.5,,,1,0,2.704,14.12,82.72
23-11-2021,115,Bad Kreuznach,8258,39,216,149,7401,708,338,212.9,212.9,426.5,212.4,89.8,,,1,0,1.932,4.848,79.2
23-11-2021,115,Alzey-Worms,7459,92,424,144,6551,764,371,283.8,283.8,443.8,272.8,196.4,,,4,0,1.796,4.848,84.48
23-11-2021,115,Altenkirchen,6864,77,508,106,6066,692,345,267.3,267.3,524.5,266.5,111.7,,,2,0,0.616,9.184,96.04
24-11-2021,116,Altenkirchen,6934,70,511,107,6093,734,358,277.3,277.3,541.1,283.2,106.6,3.43,,3,1,2.524,10.44,89.56
24-11-2021,116,Alzey-Worms,7526,67,426,144,6574,808,405,309.8,309.8,455.7,317.1,199.1,3.43,,2,0,2.968,5.02,86.64
24-11-2021,116,Bad Kreuznach,8354,96,216,149,7413,792,389,245,245,464.4,251.3,107.8,3.43,,0,0,3.408,5.02,83.16
24-11-2021,116,Bernkastel-Wittlich,4604,89,356,68,4041,495,277,245.8,242.3,503.9,242.1,102.2,3.43,,0,0,3.964,13.456,81.76
24-11-2021,116,Birkenfeld,4982,38,392,100,4383,499,228,282.1,273.8,580.6,259.4,153.8,3.43,,2,0,2.48,5.616,86.64
24-11-2021,116,Kusel,2988,28,234,74,2568,346,151,215.4,204.4,211.7,235.8,187.4,3.43,,1,0,2.896,16.276,83.72
24-11-2021,116,Germersheim,9264,234,473,135,7482,1647,721,558.9,558.8,734,577.7,404.7,3.43,,2,3,0.448,18.844,81.4
24-11-2021,116,Kaiserslautern,5724,73,293,87,4973,664,273,256.8,220.7,414.7,268.7,133.3,3.43,,1,0,2.52,18.844,83.72
24-11-2021,116,Mayen-Koblenz,10158,112,380,192,8746,1220,459,213.7,213.7,325.4,230,117.5,3.43,,1,0,3.46,4.376,88.16
24-11-2021,116,Neuwied,11216,68,393,204,10083,929,439,239.7,239.7,390.6,258.1,113.6,3.43,,1,1,2.688,4.376,87.68
24-11-2021,116,Cochem-Zell,2906,53,175,70,2401,435,177,287.4,287.2,352.9,388.4,102.7,3.43,,0,0,2.068,7.512,90.92
24-11-2021,116,Ahrweiler,6765,75,246,69,6055,641,295,226.1,226.1,338.2,217.3,179.8,3.43,,2,1,3.708,7.512,85.04
24-11-2021,116,Donnersbergkreis,3525,29,233,77,3070,378,131,173.4,171.8,184.9,201.8,120.1,3.43,,2,0,1.628,18.844,88.68
24-11-2021,116,Rhein-Pfalz-Kreis,10011,142,293,237,8143,1631,584,377.4,377.4,563.4,405.5,217,3.43,,2,0,3.544,5.684,80.16
24-11-2021,116,Mainz-Bingen,10296,90,525,236,9044,1016,494,233.5,233.4,380.5,245.6,114,3.43,,2,2,4.208,8.436,86.64
24-11-2021,116,Vulkaneifel,2787,37,212,63,2446,278,146,241.4,241.3,408.2,240.3,158.1,3.43,,0,0,2.068,7.512,85.04
24-11-2021,116,Westerwaldkreis,10097,61,762,177,9088,832,408,201.2,201.2,391.6,195.5,87.9,3.43,,3,1,2.096,10.44,79.48
24-11-2021,116,KS Frankenthal,3374,39,79,58,2853,463,155,317.9,317.9,678.6,293.6,130.1,3.43,,0,0,3.764,5.684,81.2
24-11-2021,116,KS Kaiserslautern,5238,68,375,123,4593,522,221,221.7,208.2,300,216.4,183.7,3.43,,0,0,2.52,18.844,83.72
24-11-2021,116,KS Koblenz,6098,55,211,166,5377,555,238,209.9,209.9,258.7,257.7,87.6,3.43,,1,0,3.46,4.376,88.16
24-11-2021,116,KS Landau i.d.Pf.,2811,18,237,46,2270,495,187,400.6,400.5,569.2,330.9,438.5,3.43,,2,0,1.824,18.844,84.8
24-11-2021,116,KS Neustadt a.d.W.,2905,48,174,45,2377,483,237,444.6,444.5,669.7,452.7,309.2,3.43,,6,0,0.448,18.844,89.8
24-11-2021,116,KS Mainz,13735,101,617,226,12418,1091,458,210.9,210.8,344.5,211.7,112.9,3.43,,1,1,4.316,6.06,86.64
24-11-2021,116,Rhein-Lahn-Kreis,5476,58,412,103,4876,497,235,191.7,191.7,327.5,205.4,92.9,3.43,,0,0,4.208,5.02,88.16
24-11-2021,116,KS Pirmasens,1924,27,211,64,1666,194,92,229,228.9,461.5,223.7,117.9,3.43,,0,1,1.568,15.036,85.88
24-11-2021,116,KS Speyer,4224,65,140,97,3586,541,240,473,472.9,855.5,443.1,297.9,3.43,,0,1,1.56,5.684,81.4
24-11-2021,116,KS Trier,3952,24,182,38,3541,373,145,131,131,218.1,114.2,112.5,3.43,,0,0,3.964,13.456,81.52
24-11-2021,116,KS Worms,6261,72,347,103,5420,738,362,433.7,433.7,622.3,459.5,253.6,3.43,,0,0,3.764,5.684,81.2
24-11-2021,116,KS Ludwigshafen,14924,174,422,348,13039,1537,563,326.3,326.3,425.5,363.5,162.9,3.43,,0,0,2.78,5.684,80.52
24-11-2021,116,Trier-Saarburg,6276,40,320,104,5403,769,279,185.3,185.2,318.8,183.2,101.5,3.43,,1,0,3.964,13.456,81.52
